user_id,algorithm,mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10
15,CS-STATE_ART,0.3333333333333333,0.30634920634920637,0.5267175784514114,0.0,0.0,0.3333333333333333,0.25,0.2,0.3
16,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2
17,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,CS-STATE_ART,0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2
19,CS-STATE_ART,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1
20,CS-STATE_ART,0.3333333333333333,0.3876984126984127,0.5897633177162125,0.0,0.0,0.3333333333333333,0.25,0.2,0.5
21,CS-STATE_ART,0.5,0.6188492063492064,0.7563454571958586,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
22,CS-STATE_ART,0.5,0.6441043083900226,0.7571453504280033,0.0,0.5,0.3333333333333333,0.5,0.6,0.7
23,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,CS-STATE_ART,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
25,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,CS-STATE_ART,0.3333333333333333,0.49338624338624343,0.6555845429030186,0.0,0.0,0.3333333333333333,0.25,0.4,0.6
27,CS-STATE_ART,0.3333333333333333,0.5059523809523809,0.6565062893041445,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
28,CS-STATE_ART,0.5,0.5438492063492063,0.7031929213206056,0.0,0.5,0.3333333333333333,0.25,0.4,0.6
29,CS-STATE_ART,0.2,0.28690476190476194,0.4860089900278707,0.0,0.0,0.0,0.0,0.2,0.3
30,CS-STATE_ART,0.5,0.6968253968253969,0.7859363362324141,0.0,0.5,0.6666666666666666,0.75,0.8,0.6
31,CS-STATE_ART,0.3333333333333333,0.34722222222222215,0.5498407734605131,0.0,0.0,0.3333333333333333,0.25,0.2,0.3
32,CS-STATE_ART,1.0,0.9666666666666666,0.9896062251871525,1.0,1.0,1.0,1.0,0.8,0.5
33,CS-STATE_ART,0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3
34,CS-STATE_ART,0.25,0.25740740740740736,0.4790262927928244,0.0,0.0,0.0,0.25,0.2,0.3
35,CS-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,CS-STATE_ART,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
37,CS-STATE_ART,0.25,0.29166666666666663,0.48247555939075504,0.0,0.0,0.0,0.25,0.2,0.2
38,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
40,CS-STATE_ART,1.0,0.5888888888888889,0.8061765387700855,1.0,0.5,0.3333333333333333,0.5,0.4,0.5
41,CS-STATE_ART,0.125,0.2157407407407407,0.42495990177520937,0.0,0.0,0.0,0.0,0.0,0.3
42,CS-STATE_ART,0.5,0.6861904761904762,0.7738931964842559,0.0,0.5,0.6666666666666666,0.75,0.8,0.5
43,CS-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CS-STATE_ART,0.2,0.32628968253968255,0.5218136006852979,0.0,0.0,0.0,0.0,0.2,0.4
45,CS-STATE_ART,1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9
46,CS-STATE_ART,1.0,0.6104166666666666,0.8215664107074527,1.0,0.5,0.6666666666666666,0.5,0.4,0.4
47,CS-STATE_ART,1.0,0.8782627865961198,0.9504206262110481,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
48,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,CS-STATE_ART,1.0,0.8338789682539682,0.9165542635924872,1.0,0.5,0.6666666666666666,0.75,0.8,0.8
50,CS-STATE_ART,1.0,0.8555555555555555,0.9441592263400607,1.0,1.0,0.6666666666666666,0.75,0.8,0.6
51,CS-STATE_ART,1.0,0.7847222222222222,0.9181890364255552,1.0,1.0,0.6666666666666666,0.75,0.6,0.6
53,CS-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,CS-STATE_ART,0.2,0.273015873015873,0.4792350074047671,0.0,0.0,0.0,0.0,0.2,0.3
55,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,CS-STATE_ART,0.25,0.3673611111111111,0.5598144536257148,0.0,0.0,0.0,0.25,0.4,0.4
58,CS-STATE_ART,0.5,0.7481150793650794,0.8165229378311881,0.0,0.5,0.6666666666666666,0.75,0.8,0.8
60,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,CS-STATE_ART,0.3333333333333333,0.41666666666666663,0.5706417189553201,0.0,0.0,0.3333333333333333,0.5,0.4,0.2
62,CS-STATE_ART,0.25,0.3833333333333333,0.5508095940041026,0.0,0.0,0.0,0.25,0.4,0.3
63,CS-STATE_ART,0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1
66,CS-STATE_ART,0.5,0.6496031746031746,0.7634017248465544,0.0,0.5,0.6666666666666666,0.5,0.6,0.6
68,CS-STATE_ART,1.0,0.8802579365079365,0.9613085758737654,1.0,1.0,1.0,1.0,0.8,0.8
70,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,CS-STATE_ART,1.0,0.6333333333333333,0.8179809735263114,1.0,0.5,0.3333333333333333,0.25,0.4,0.3
72,CS-STATE_ART,1.0,0.8583333333333332,0.9505310077117098,1.0,1.0,1.0,0.75,0.6,0.5
73,CS-STATE_ART,1.0,0.625925925925926,0.8240133229614811,1.0,0.5,0.3333333333333333,0.5,0.6,0.6
74,CS-STATE_ART,0.5,0.5,0.6309297535714575,0.0,0.5,0.3333333333333333,0.25,0.2,0.1
76,CS-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,CS-STATE_ART,0.5,0.38690476190476186,0.6005491084563833,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
78,CS-STATE_ART,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
79,CS-STATE_ART,0.5,0.3611111111111111,0.5714285040141098,0.0,0.5,0.3333333333333333,0.25,0.2,0.2
81,CS-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,CS-SCSA_PLUS,1.0,0.7393424036281179,0.8776493998558375,1.0,0.5,0.6666666666666666,0.5,0.6,0.7
2,CS-SCSA_PLUS,0.3333333333333333,0.4323809523809524,0.6188710001056427,0.0,0.0,0.3333333333333333,0.25,0.4,0.5
3,CS-SCSA_PLUS,0.5,0.5833333333333333,0.6934264036172708,0.0,0.5,0.6666666666666666,0.5,0.4,0.2
4,CS-SCSA_PLUS,1.0,0.6253968253968253,0.8211906546966005,1.0,0.5,0.3333333333333333,0.5,0.4,0.5
5,CS-SCSA_PLUS,0.5,0.604251700680272,0.7493211223323233,0.0,0.5,0.6666666666666666,0.5,0.4,0.7
6,CS-SCSA_PLUS,1.0,0.707936507936508,0.867094553178374,1.0,0.5,0.6666666666666666,0.5,0.6,0.6
7,CS-SCSA_PLUS,1.0,0.5546031746031745,0.7835553654980985,1.0,0.5,0.3333333333333333,0.25,0.4,0.5
8,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8
9,CS-SCSA_PLUS,0.5,0.6607142857142857,0.7722948677529522,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
10,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,CS-SCSA_PLUS,0.25,0.5304421768707482,0.6631747728725313,0.0,0.0,0.0,0.25,0.4,0.7
12,CS-SCSA_PLUS,1.0,0.9111111111111111,0.9708923176105698,1.0,1.0,1.0,1.0,0.8,0.5
13,CS-SCSA_PLUS,0.5,0.46571428571428564,0.6632771622033622,0.0,0.5,0.3333333333333333,0.25,0.4,0.5
15,CS-SCSA_PLUS,0.5,0.44285714285714284,0.6340499455108034,0.0,0.5,0.3333333333333333,0.25,0.4,0.3
16,CS-SCSA_PLUS,1.0,0.75,0.8772153153380493,1.0,0.5,0.3333333333333333,0.5,0.4,0.2
17,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,CS-SCSA_PLUS,0.125,0.1736111111111111,0.37800210039683896,0.0,0.0,0.0,0.0,0.0,0.2
19,CS-SCSA_PLUS,0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1
20,CS-SCSA_PLUS,0.2,0.36103174603174604,0.5513882925917463,0.0,0.0,0.0,0.0,0.2,0.5
21,CS-SCSA_PLUS,0.5,0.6607142857142857,0.7722948677529522,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
22,CS-SCSA_PLUS,1.0,0.9087301587301587,0.9714977244644463,1.0,1.0,1.0,1.0,0.8,0.7
23,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,CS-SCSA_PLUS,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
25,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,CS-SCSA_PLUS,0.25,0.4794973544973545,0.6346071020639825,0.0,0.0,0.0,0.25,0.4,0.6
27,CS-SCSA_PLUS,0.3333333333333333,0.44666666666666666,0.6266289010472648,0.0,0.0,0.3333333333333333,0.25,0.4,0.5
28,CS-SCSA_PLUS,0.3333333333333333,0.5160714285714285,0.6635732618910778,0.0,0.0,0.3333333333333333,0.25,0.4,0.6
29,CS-SCSA_PLUS,0.16666666666666666,0.2507936507936508,0.4592386704062355,0.0,0.0,0.0,0.0,0.0,0.3
30,CS-SCSA_PLUS,1.0,0.7688492063492064,0.9112673530673154,1.0,1.0,0.6666666666666666,0.75,0.6,0.6
31,CS-SCSA_PLUS,0.5,0.425,0.6256646589861505,0.0,0.5,0.3333333333333333,0.25,0.4,0.3
32,CS-SCSA_PLUS,1.0,0.86,0.9519709359886506,1.0,1.0,1.0,0.75,0.8,0.5
33,CS-SCSA_PLUS,0.16666666666666666,0.27579365079365076,0.4716276524567204,0.0,0.0,0.0,0.0,0.0,0.3
34,CS-SCSA_PLUS,0.2,0.2619047619047619,0.4736200079773859,0.0,0.0,0.0,0.0,0.2,0.3
35,CS-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,CS-SCSA_PLUS,1.0,0.8412257495590829,0.9196461703481416,1.0,0.5,0.6666666666666666,0.75,0.8,0.9
37,CS-SCSA_PLUS,0.16666666666666666,0.20833333333333331,0.41183384043543503,0.0,0.0,0.0,0.0,0.0,0.2
38,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
40,CS-SCSA_PLUS,1.0,0.6079365079365079,0.8219303906225648,1.0,0.5,0.6666666666666666,0.5,0.4,0.5
41,CS-SCSA_PLUS,0.16666666666666666,0.22619047619047616,0.4227898344066503,0.0,0.0,0.0,0.0,0.0,0.2
42,CS-SCSA_PLUS,0.5,0.6544444444444444,0.7629371898492955,0.0,0.5,0.6666666666666666,0.75,0.8,0.5
43,CS-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CS-SCSA_PLUS,0.25,0.3506944444444444,0.5478510149086853,0.0,0.0,0.0,0.25,0.2,0.4
45,CS-SCSA_PLUS,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
46,CS-SCSA_PLUS,1.0,0.6,0.8159313210935148,1.0,0.5,0.6666666666666666,0.5,0.4,0.4
47,CS-SCSA_PLUS,1.0,0.8412257495590829,0.9196461703481416,1.0,0.5,0.6666666666666666,0.75,0.8,0.9
48,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,CS-SCSA_PLUS,1.0,0.8956845238095237,0.9641803458261541,1.0,1.0,1.0,0.75,0.8,0.8
50,CS-SCSA_PLUS,1.0,0.9444444444444445,0.983303248698947,1.0,1.0,1.0,1.0,1.0,0.6
51,CS-SCSA_PLUS,0.5,0.6347222222222222,0.7632671405540984,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
53,CS-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,CS-SCSA_PLUS,0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3
55,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,CS-SCSA_PLUS,0.2,0.3151785714285714,0.517142637277806,0.0,0.0,0.0,0.0,0.2,0.4
58,CS-SCSA_PLUS,0.5,0.7481150793650794,0.8165229378311881,0.0,0.5,0.6666666666666666,0.75,0.8,0.8
60,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,CS-SCSA_PLUS,0.25,0.325,0.5012658353418871,0.0,0.0,0.0,0.25,0.4,0.2
62,CS-SCSA_PLUS,0.16666666666666666,0.26190476190476186,0.4648536698336167,0.0,0.0,0.0,0.0,0.0,0.3
63,CS-SCSA_PLUS,1.0,0.5074074074074074,0.7461976723150332,1.0,0.5,0.3333333333333333,0.25,0.2,0.3
66,CS-SCSA_PLUS,0.5,0.6188492063492064,0.7563454571958586,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
68,CS-SCSA_PLUS,1.0,0.8401360544217688,0.9459073824327568,1.0,1.0,1.0,0.75,0.8,0.7
70,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,CS-SCSA_PLUS,1.0,0.6805555555555555,0.8519590445170673,1.0,0.5,0.6666666666666666,0.5,0.4,0.3
72,CS-SCSA_PLUS,0.5,0.6595238095238095,0.7634994216714083,0.0,0.5,0.6666666666666666,0.75,0.6,0.5
73,CS-SCSA_PLUS,0.25,0.4910714285714286,0.6389751319299918,0.0,0.0,0.0,0.25,0.4,0.6
74,CS-SCSA_PLUS,0.5,0.5,0.6309297535714575,0.0,0.5,0.3333333333333333,0.25,0.2,0.1
76,CS-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,CS-SCSA_PLUS,0.5,0.4761904761904762,0.6546154994739983,0.0,0.5,0.3333333333333333,0.5,0.4,0.3
78,CS-SCSA_PLUS,0.16666666666666666,0.16666666666666666,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.1
79,CS-SCSA_PLUS,0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2
81,CS-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,CS-SCSA_PLUS_V3,1.0,0.7440476190476192,0.8859509025892361,1.0,0.5,0.6666666666666666,0.75,0.8,0.7
2,CS-SCSA_PLUS_V3,0.25,0.37103174603174605,0.566251564922111,0.0,0.0,0.0,0.25,0.2,0.5
3,CS-SCSA_PLUS_V3,0.14285714285714285,0.19642857142857142,0.39780880120575696,0.0,0.0,0.0,0.0,0.0,0.2
4,CS-SCSA_PLUS_V3,1.0,0.7644444444444444,0.9072602453428914,1.0,1.0,0.6666666666666666,0.5,0.6,0.5
5,CS-SCSA_PLUS_V3,1.0,0.7607709750566893,0.8896955117809704,1.0,0.5,0.6666666666666666,0.75,0.6,0.7
6,CS-SCSA_PLUS_V3,0.5,0.6458333333333333,0.7668878296761483,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
7,CS-SCSA_PLUS_V3,1.0,0.5857142857142857,0.8033143750728156,1.0,0.5,0.3333333333333333,0.5,0.4,0.5
8,CS-SCSA_PLUS_V3,1.0,0.975,0.9933222998814617,1.0,1.0,1.0,1.0,1.0,0.8
9,CS-SCSA_PLUS_V3,1.0,0.8634920634920635,0.9538469539548478,1.0,1.0,1.0,0.75,0.8,0.6
10,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,CS-SCSA_PLUS_V3,0.25,0.5304421768707482,0.6631747728725313,0.0,0.0,0.0,0.25,0.4,0.7
12,CS-SCSA_PLUS_V3,1.0,0.8528571428571429,0.943473299121064,1.0,1.0,0.6666666666666666,0.75,0.8,0.5
13,CS-SCSA_PLUS_V3,0.3333333333333333,0.46349206349206346,0.637792381727562,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
15,CS-SCSA_PLUS_V3,0.5,0.35000000000000003,0.5797748398812457,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
16,CS-SCSA_PLUS_V3,0.25,0.325,0.5012658353418871,0.0,0.0,0.0,0.25,0.4,0.2
17,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,CS-SCSA_PLUS_V3,0.5,0.5833333333333333,0.6934264036172708,0.0,0.5,0.6666666666666666,0.5,0.4,0.2
19,CS-SCSA_PLUS_V3,0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1
20,CS-SCSA_PLUS_V3,0.3333333333333333,0.525952380952381,0.6669000641169921,0.0,0.0,0.3333333333333333,0.5,0.6,0.5
21,CS-SCSA_PLUS_V3,1.0,0.6801587301587301,0.8461171123393378,1.0,0.5,0.3333333333333333,0.5,0.6,0.6
22,CS-SCSA_PLUS_V3,1.0,0.8631519274376417,0.9531641314941091,1.0,1.0,1.0,0.75,0.8,0.7
23,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,CS-SCSA_PLUS_V3,1.0,0.8412257495590829,0.9196461703481416,1.0,0.5,0.6666666666666666,0.75,0.8,0.9
25,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,CS-SCSA_PLUS_V3,0.5,0.6079365079365079,0.738056254141509,0.0,0.5,0.3333333333333333,0.5,0.6,0.6
27,CS-SCSA_PLUS_V3,0.3333333333333333,0.4523809523809524,0.6337342724360074,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
28,CS-SCSA_PLUS_V3,0.25,0.4675925925925926,0.6292000639871788,0.0,0.0,0.0,0.25,0.4,0.6
29,CS-SCSA_PLUS_V3,0.5,0.425,0.6256646589861505,0.0,0.5,0.3333333333333333,0.25,0.4,0.3
30,CS-SCSA_PLUS_V3,0.5,0.5771825396825397,0.7338108458099989,0.0,0.5,0.6666666666666666,0.5,0.4,0.6
31,CS-SCSA_PLUS_V3,0.5,0.34074074074074073,0.5730008572581421,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
32,CS-SCSA_PLUS_V3,0.2,0.3705555555555556,0.5591461935333684,0.0,0.0,0.0,0.0,0.2,0.5
33,CS-SCSA_PLUS_V3,0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3
34,CS-SCSA_PLUS_V3,0.5,0.38690476190476186,0.6005491084563833,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
35,CS-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,CS-SCSA_PLUS_V3,1.0,0.7656746031746031,0.8918195074012366,1.0,0.5,0.6666666666666666,0.75,0.6,0.8
37,CS-SCSA_PLUS_V3,1.0,0.7,0.8503449055347546,1.0,0.5,0.3333333333333333,0.25,0.4,0.2
38,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,CS-SCSA_PLUS_V3,1.0,0.9888888888888889,0.9971876401972101,1.0,1.0,1.0,1.0,1.0,0.9
40,CS-SCSA_PLUS_V3,0.5,0.52,0.6962921102881966,0.0,0.5,0.3333333333333333,0.5,0.6,0.5
41,CS-SCSA_PLUS_V3,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1
42,CS-SCSA_PLUS_V3,1.0,0.7611111111111111,0.9083053473410256,1.0,1.0,0.6666666666666666,0.75,0.6,0.5
43,CS-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,CS-SCSA_PLUS_V3,0.5,0.48214285714285715,0.667707802712913,0.0,0.5,0.3333333333333333,0.5,0.4,0.4
45,CS-SCSA_PLUS_V3,1.0,0.9765432098765433,0.9937947856332161,1.0,1.0,1.0,1.0,1.0,0.9
46,CS-SCSA_PLUS_V3,1.0,0.5821428571428572,0.801479410942855,1.0,0.5,0.3333333333333333,0.5,0.4,0.4
47,CS-SCSA_PLUS_V3,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
48,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,CS-SCSA_PLUS_V3,1.0,0.9067956349206348,0.9672068480996276,1.0,1.0,1.0,0.75,0.8,0.8
50,CS-SCSA_PLUS_V3,1.0,0.7746031746031746,0.910334901729952,1.0,1.0,0.6666666666666666,0.5,0.6,0.6
51,CS-SCSA_PLUS_V3,1.0,0.8523809523809524,0.9502262648327979,1.0,1.0,1.0,0.75,0.8,0.6
53,CS-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,CS-SCSA_PLUS_V3,0.5,0.4583333333333333,0.6462302129493456,0.0,0.5,0.3333333333333333,0.5,0.4,0.3
55,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,CS-SCSA_PLUS_V3,1.0,0.6916666666666667,0.8485833840018,1.0,0.5,0.3333333333333333,0.5,0.6,0.4
58,CS-SCSA_PLUS_V3,1.0,0.822767857142857,0.9135277613190135,1.0,0.5,0.6666666666666666,0.75,0.8,0.8
60,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,CS-SCSA_PLUS_V3,0.25,0.25,0.45749452618986164,0.0,0.0,0.0,0.25,0.2,0.2
62,CS-SCSA_PLUS_V3,0.3333333333333333,0.33134920634920634,0.5391065605018962,0.0,0.0,0.3333333333333333,0.25,0.2,0.3
63,CS-SCSA_PLUS_V3,0.5,0.4548611111111111,0.6550972241386397,0.0,0.5,0.3333333333333333,0.5,0.4,0.4
66,CS-SCSA_PLUS_V3,0.5,0.6453703703703704,0.7681725493015418,0.0,0.5,0.6666666666666666,0.75,0.8,0.6
68,CS-SCSA_PLUS_V3,1.0,0.9,0.9668342083190152,1.0,1.0,1.0,1.0,0.8,0.5
70,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,CS-SCSA_PLUS_V3,0.3333333333333333,0.38888888888888884,0.5780136823717549,0.0,0.0,0.3333333333333333,0.5,0.4,0.3
72,CS-SCSA_PLUS_V3,0.5,0.5053968253968254,0.6811534418271471,0.0,0.5,0.3333333333333333,0.25,0.4,0.5
73,CS-SCSA_PLUS_V3,0.5,0.6188492063492064,0.7563454571958586,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
74,CS-SCSA_PLUS_V3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1
76,CS-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,CS-SCSA_PLUS_V3,0.5,0.38690476190476186,0.6005491084563833,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
78,CS-SCSA_PLUS_V3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1
79,CS-SCSA_PLUS_V3,0.5,0.45,0.6240505200038379,0.0,0.5,0.3333333333333333,0.25,0.4,0.2
81,CS-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,SC-STATE_ART,0.3333333333333333,0.47777777777777775,0.6455502826691841,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
2,SC-STATE_ART,0.14285714285714285,0.19642857142857142,0.39780880120575696,0.0,0.0,0.0,0.0,0.0,0.2
3,SC-STATE_ART,0.3333333333333333,0.40277777777777773,0.5847876649948583,0.0,0.0,0.3333333333333333,0.5,0.4,0.3
4,SC-STATE_ART,0.5,0.7142857142857144,0.7996691307078327,0.0,0.5,0.6666666666666666,0.75,0.8,0.7
5,SC-STATE_ART,0.5,0.6185374149659862,0.7577448780125855,0.0,0.5,0.6666666666666666,0.5,0.6,0.7
6,SC-STATE_ART,1.0,0.666156462585034,0.8401381804368545,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
7,SC-STATE_ART,1.0,0.7375850340136055,0.8951830444697312,1.0,1.0,0.6666666666666666,0.5,0.6,0.7
8,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,SC-STATE_ART,0.25,0.38075396825396823,0.5667899425860504,0.0,0.0,0.0,0.25,0.4,0.4
10,SC-STATE_ART,1.0,0.9704861111111112,0.9918291064614978,1.0,1.0,1.0,1.0,1.0,0.8
11,SC-STATE_ART,1.0,0.8644345238095237,0.9466454870600813,1.0,1.0,0.6666666666666666,0.75,0.8,0.8
12,SC-STATE_ART,1.0,0.7132936507936508,0.8716476936377874,1.0,0.5,0.6666666666666666,0.75,0.6,0.6
13,SC-STATE_ART,0.5,0.5888888888888889,0.7122630665145961,0.0,0.5,0.6666666666666666,0.5,0.6,0.3
15,SC-STATE_ART,0.25,0.3986111111111111,0.5757194387661255,0.0,0.0,0.0,0.25,0.4,0.4
16,SC-STATE_ART,1.0,0.8666666666666667,0.9469024295259745,1.0,1.0,0.6666666666666666,0.5,0.6,0.3
17,SC-STATE_ART,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
18,SC-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SC-STATE_ART,1.0,0.8782627865961198,0.9504206262110481,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
20,SC-STATE_ART,0.5,0.3611111111111111,0.5714285040141098,0.0,0.5,0.3333333333333333,0.25,0.2,0.2
21,SC-STATE_ART,1.0,0.5412698412698413,0.773161590685251,1.0,0.5,0.3333333333333333,0.25,0.2,0.5
22,SC-STATE_ART,0.5,0.5722222222222222,0.7297713981683107,0.0,0.5,0.6666666666666666,0.75,0.6,0.5
23,SC-STATE_ART,0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1
24,SC-STATE_ART,1.0,0.6899659863945579,0.8591935539386371,1.0,0.5,0.6666666666666666,0.5,0.6,0.7
25,SC-STATE_ART,1.0,0.959375,0.9888026041880242,1.0,1.0,1.0,1.0,1.0,0.8
26,SC-STATE_ART,1.0,0.7155328798185941,0.8585940263540549,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
27,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
28,SC-STATE_ART,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
