user_id,algorithm,news_id,ranking,rating,score
29,CS-SCSA_PLUS,1366212322436423682,7,4,17.480000716057607
29,CS-SCSA_PLUS,1368855703612448768,8,3,4.001978604596951
29,CS-SCSA_PLUS,1368840460198838272,9,3,2.3255279516419267
29,CS-SCSA_PLUS,1120471100532625410,10,5,1.8630480921511603
30,CS-SCSA_PLUS,1290776688284954625,1,3,2388.9568641704054
30,CS-SCSA_PLUS,1322524023117533184,2,4,979.3555394497417
30,CS-SCSA_PLUS,1329121235423297537,3,5,736.0223278362719
30,CS-SCSA_PLUS,1139203333607043073,4,4,549.6993014871341
30,CS-SCSA_PLUS,1369307789932265473,5,5,64.2992591176889
30,CS-SCSA_PLUS,1363171557250596864,6,3,63.61036082520218
30,CS-SCSA_PLUS,1368741071870562307,7,3,29.651871064973406
30,CS-SCSA_PLUS,1369605185455017984,8,5,27.47127109481983
30,CS-SCSA_PLUS,968536670105726977,9,4,14.710555291255595
30,CS-SCSA_PLUS,1367214933423706113,10,3,10.347577852461564
31,CS-SCSA_PLUS,1369087867939659782,1,3,1278.0589562926086
31,CS-SCSA_PLUS,1369463119479734274,2,4,33.89778900721122
31,CS-SCSA_PLUS,1365459905717678084,3,3,21.547873190831798
31,CS-SCSA_PLUS,1369649450688409604,4,3,18.815996661990965
31,CS-SCSA_PLUS,976286019904401408,5,4,11.3988675195819
31,CS-SCSA_PLUS,973719108515717120,6,3,9.724635860773198
31,CS-SCSA_PLUS,1369075112432046081,7,1,9.395098516472494
31,CS-SCSA_PLUS,1364961278729551872,8,4,3.3526747307974896
31,CS-SCSA_PLUS,1369304506064908290,9,3,2.1719609348985522
31,CS-SCSA_PLUS,1362439231080169474,10,3,1.978457791473016
32,CS-SCSA_PLUS,1367133454241046531,1,4,1237.0085935839465
32,CS-SCSA_PLUS,1369169336326316036,2,4,334.6859706581062
32,CS-SCSA_PLUS,976304255685423104,3,4,35.3511439387908
32,CS-SCSA_PLUS,1369368976128679940,4,4,20.553136998535493
32,CS-SCSA_PLUS,1367113449394765824,5,3,6.348249594135536
32,CS-SCSA_PLUS,1368911960478257153,6,2,4.74539545054989
32,CS-SCSA_PLUS,1369148225433788417,7,2,4.042798694194917
32,CS-SCSA_PLUS,1369357633283620870,8,3,2.658011163935513
32,CS-SCSA_PLUS,1369533603194040320,9,2,2.084004822895829
32,CS-SCSA_PLUS,1367444872903462913,10,4,1.3365798441115824
33,CS-SCSA_PLUS,1369547940017147907,1,3,703.2311496008624
33,CS-SCSA_PLUS,1369366150237351943,2,3,519.8519278059788
33,CS-SCSA_PLUS,1368604102989541376,3,2,138.79071142239496
33,CS-SCSA_PLUS,1369450685708857348,4,3,120.48806264984961
33,CS-SCSA_PLUS,1369566623913369603,5,4,116.65566356344029
33,CS-SCSA_PLUS,1369321348783345674,6,4,113.50489276701063
33,CS-SCSA_PLUS,1369269245704630276,7,2,77.0463236838331
33,CS-SCSA_PLUS,1369356888568197133,8,3,69.78724258206168
33,CS-SCSA_PLUS,1369362400403726350,9,4,35.194398805794194
33,CS-SCSA_PLUS,1369605923732393985,10,2,11.674602941773074
34,CS-SCSA_PLUS,1369404129643216897,1,3,448.9147522311512
34,CS-SCSA_PLUS,1370017497710215170,2,2,402.3011011094437
34,CS-SCSA_PLUS,1369460521846575104,3,2,301.44988930612436
34,CS-SCSA_PLUS,1370057097107345411,4,3,206.47203101694333
34,CS-SCSA_PLUS,1369536457992470528,5,4,168.72076913520579
34,CS-SCSA_PLUS,1369968831666487296,6,3,144.70327204291831
34,CS-SCSA_PLUS,1369270015699136512,7,2,136.18347898007295
34,CS-SCSA_PLUS,1369475595466375169,8,3,77.17855207032662
34,CS-SCSA_PLUS,1369460811760988160,9,4,34.57567899495561
34,CS-SCSA_PLUS,1369585318521802763,10,4,21.04717663658778
35,CS-SCSA_PLUS,1152351180225335296,1,2,9589.426987140761
35,CS-SCSA_PLUS,1337396723610771457,2,1,8932.390475834769
35,CS-SCSA_PLUS,1330209367002472448,3,1,7580.088587940467
35,CS-SCSA_PLUS,1322493521245298689,4,1,7264.059032165708
35,CS-SCSA_PLUS,1189249540412624898,5,2,6119.06974180979
35,CS-SCSA_PLUS,1362483585169686531,6,2,4463.693388516158
35,CS-SCSA_PLUS,1287306318961872896,7,1,1831.1710693026207
35,CS-SCSA_PLUS,1285629613067038720,8,2,300.0659084565316
35,CS-SCSA_PLUS,1363561378552958976,9,3,107.37331429624719
35,CS-SCSA_PLUS,1272336376927666176,10,2,5.4355195744666736
36,CS-SCSA_PLUS,1146224584443727872,1,3,31599.841340946277
36,CS-SCSA_PLUS,1055619307084800000,2,4,14371.57083408196
36,CS-SCSA_PLUS,1337102280059834370,3,5,7705.113014797259
36,CS-SCSA_PLUS,1350865539091066881,4,5,3611.9288311722376
36,CS-SCSA_PLUS,1319321276171759617,5,5,3469.818900408973
36,CS-SCSA_PLUS,1320726746329743363,6,5,2660.4198828391054
36,CS-SCSA_PLUS,1254427280794845185,7,5,2480.6767945060014
36,CS-SCSA_PLUS,1334214244632580097,8,4,1628.4984726731784
36,CS-SCSA_PLUS,1307801712107966476,9,5,1463.1746285101217
36,CS-SCSA_PLUS,1365731424322478084,10,5,1385.2320345941264
37,CS-SCSA_PLUS,1351923223638794246,1,1,17239.03070380263
37,CS-SCSA_PLUS,1356264437729124353,2,1,14202.987216621337
37,CS-SCSA_PLUS,1331689113494446085,3,1,10666.019322859038
37,CS-SCSA_PLUS,1367114880378146824,4,1,5566.065152246967
37,CS-SCSA_PLUS,1328065268942336000,5,4,5300.9139444467
37,CS-SCSA_PLUS,1349775316366090242,6,4,3538.615154006255
37,CS-SCSA_PLUS,1152354497189965824,7,1,2887.794239507932
37,CS-SCSA_PLUS,1329150877941305345,8,3,197.47313072295327
37,CS-SCSA_PLUS,1364320994337427461,9,3,28.80425532292711
37,CS-SCSA_PLUS,1365407295384018947,10,1,23.48270508385444
38,CS-SCSA_PLUS,1367625947462184961,1,5,651.1233917482868
38,CS-SCSA_PLUS,1363322581076619265,2,5,131.6392666239354
38,CS-SCSA_PLUS,1369521918412472320,3,5,41.67354638529643
38,CS-SCSA_PLUS,1369499281833537540,4,5,16.540101989033165
38,CS-SCSA_PLUS,1369181189932777474,5,5,10.515313986172316
38,CS-SCSA_PLUS,1352922753565863936,6,4,9.231476838053805
38,CS-SCSA_PLUS,1368999972792844292,7,5,7.313141386765492
38,CS-SCSA_PLUS,1361209516277174279,8,5,6.170279346031736
38,CS-SCSA_PLUS,1329140321402445824,9,5,3.1221694959768014
38,CS-SCSA_PLUS,1369036451845869573,10,5,1.4631946697446319
39,CS-SCSA_PLUS,1369135857110638592,1,5,2047.6252305811454
39,CS-SCSA_PLUS,1369414843720208384,2,4,705.7749997428119
39,CS-SCSA_PLUS,1364908035932569600,3,5,156.80725868313527
39,CS-SCSA_PLUS,423131090803777536,4,5,92.27105779087687
39,CS-SCSA_PLUS,1366870970351427588,5,5,59.38979219541847
39,CS-SCSA_PLUS,421376352319983617,6,4,44.38042062105532
39,CS-SCSA_PLUS,1368487216775893000,7,5,38.02690179098109
39,CS-SCSA_PLUS,1369575294806425603,8,5,4.847382364833075
39,CS-SCSA_PLUS,1364156801109938178,9,4,3.7496059450038395
39,CS-SCSA_PLUS,1368772235683586050,10,3,2.148466549325788
40,CS-SCSA_PLUS,1320019327425286144,1,5,6287.704112075956
40,CS-SCSA_PLUS,1341514552819724288,2,3,3586.8396108335232
40,CS-SCSA_PLUS,1354759783157534720,3,2,1373.7750996211985
40,CS-SCSA_PLUS,1341428444190617600,4,2,708.3245940483788
40,CS-SCSA_PLUS,1336775151128518656,5,5,664.8007217134588
40,CS-SCSA_PLUS,1338592930022363139,6,5,575.6083647073599
40,CS-SCSA_PLUS,1319756701126459398,7,5,423.7904110425978
40,CS-SCSA_PLUS,1359946667429093378,8,2,419.79916349608936
40,CS-SCSA_PLUS,1337106387751620613,9,1,263.29008732558196
40,CS-SCSA_PLUS,1363945864633401344,10,5,175.51310372508655
41,CS-SCSA_PLUS,1356407112385982464,1,1,316479.2688279467
41,CS-SCSA_PLUS,1342918732486594560,2,3,267915.85945604555
41,CS-SCSA_PLUS,1316771044049391617,3,1,67068.00949290642
41,CS-SCSA_PLUS,1367295825731227650,4,1,25417.002199506922
41,CS-SCSA_PLUS,1367522051762757632,5,3,23151.937004147312
41,CS-SCSA_PLUS,1368999845856436224,6,3,14544.879363872786
41,CS-SCSA_PLUS,1350629002302550016,7,1,11579.180209512939
41,CS-SCSA_PLUS,1364711711891206151,8,5,9411.250938156683
41,CS-SCSA_PLUS,1291753980247375873,9,4,6872.061524369209
41,CS-SCSA_PLUS,1365710371206488066,10,5,4020.3826465049697
42,CS-SCSA_PLUS,1283200387101712384,1,1,1231.525589789133
42,CS-SCSA_PLUS,1367351364477624321,2,5,1077.008921258506
42,CS-SCSA_PLUS,1316378741061320711,3,5,256.1482010580974
42,CS-SCSA_PLUS,1356256641814065162,4,5,159.93630950867916
42,CS-SCSA_PLUS,1361692398867402752,5,5,87.95296844805253
42,CS-SCSA_PLUS,1364632186884939780,6,1,24.33058754671246
42,CS-SCSA_PLUS,1242185573193768960,7,5,5.926776815802456
42,CS-SCSA_PLUS,1325114525104758784,8,1,5.378141428975529
42,CS-SCSA_PLUS,1369104826869506049,9,2,4.235452112029081
42,CS-SCSA_PLUS,1350632339206901761,10,2,2.4398610912339764
43,CS-SCSA_PLUS,1358058477785120769,1,2,592365.1287977837
43,CS-SCSA_PLUS,1334724211689074688,2,2,88147.1415243851
43,CS-SCSA_PLUS,1316909183225286657,3,2,44444.87015879787
43,CS-SCSA_PLUS,1290389884927000582,4,2,17024.9730031952
43,CS-SCSA_PLUS,1332420899471990786,5,3,16770.676798310375
43,CS-SCSA_PLUS,1349775316366090242,6,2,3538.615154006255
43,CS-SCSA_PLUS,1365178104310763520,7,2,2069.160351319916
43,CS-SCSA_PLUS,1363674987626856448,8,2,1765.7885066988388
43,CS-SCSA_PLUS,1359547910619344904,9,2,1350.0472583725602
43,CS-SCSA_PLUS,1334706123971162115,10,2,388.25657882491294
44,CS-SCSA_PLUS,1369546496165765121,1,3,918.8152171390079
44,CS-SCSA_PLUS,1370028580516732943,2,3,336.99941281151655
44,CS-SCSA_PLUS,1369434342053806090,3,2,297.82821475899436
44,CS-SCSA_PLUS,1369398802537476096,4,3,289.3957434693077
44,CS-SCSA_PLUS,1369449199343960065,5,5,182.992517563308
44,CS-SCSA_PLUS,1369102305748992003,6,2,144.08890067392676
44,CS-SCSA_PLUS,1369377939381497859,7,5,133.44978852853882
44,CS-SCSA_PLUS,1369332550347407367,8,5,103.87607594877096
44,CS-SCSA_PLUS,1369457998523949060,9,5,86.5973316505516
44,CS-SCSA_PLUS,1369609984468783107,10,3,44.57498095512276
45,CS-SCSA_PLUS,1366899538502426633,1,5,497.34538302855157
45,CS-SCSA_PLUS,1264644362731913216,2,5,391.5856024111754
45,CS-SCSA_PLUS,1359267423346716677,3,4,112.79973961375289
45,CS-SCSA_PLUS,1353755766625234944,4,5,90.70884360976136
45,CS-SCSA_PLUS,1358213026541834240,5,4,58.397143842086386
45,CS-SCSA_PLUS,1330308453508800527,6,3,50.95015021837457
45,CS-SCSA_PLUS,1174371887159242752,7,4,31.932718348360194
45,CS-SCSA_PLUS,1335107635767439361,8,4,25.534901687385844
45,CS-SCSA_PLUS,1269780932891774976,9,4,10.482300279571604
45,CS-SCSA_PLUS,1179754999171047425,10,5,8.163372799484664
46,CS-SCSA_PLUS,1368340015001042945,1,4,1482.73116849844
46,CS-SCSA_PLUS,1369498268011552768,2,3,449.4874984531216
46,CS-SCSA_PLUS,1369440894961786880,3,4,432.22527426045593
46,CS-SCSA_PLUS,1369593103208886276,4,3,106.31737519401797
46,CS-SCSA_PLUS,1369551925285449729,5,3,104.69029267849436
46,CS-SCSA_PLUS,1369121138861891587,6,2,68.12670862808831
46,CS-SCSA_PLUS,1369106243755900928,7,3,42.740637120667024
46,CS-SCSA_PLUS,1369432600448745472,8,3,27.486298457474234
46,CS-SCSA_PLUS,1369332242410049546,9,5,14.807306394096903
46,CS-SCSA_PLUS,1369596392834932746,10,4,9.688357086356277
47,CS-SCSA_PLUS,1367862841907294209,1,5,9341.067660063727
47,CS-SCSA_PLUS,1368487188724350976,2,5,3682.276290531465
47,CS-SCSA_PLUS,1349775316366090242,3,3,3538.615154006255
47,CS-SCSA_PLUS,1368174374247923712,4,5,1139.3741282599874
47,CS-SCSA_PLUS,1368234120082554894,5,5,268.4222782634203
47,CS-SCSA_PLUS,1369411191316025345,6,5,255.3689199001035
47,CS-SCSA_PLUS,1369391021642158086,7,5,25.58897215344206
47,CS-SCSA_PLUS,1369276490832023555,8,5,15.23182744785984
47,CS-SCSA_PLUS,1369397637267488772,9,5,10.65401323413473
47,CS-SCSA_PLUS,1369347272975282184,10,5,6.050880378987902
48,CS-SCSA_PLUS,1369456184554569731,1,5,5259.634456721547
48,CS-SCSA_PLUS,1369528480627650560,2,5,331.4267931375809
48,CS-SCSA_PLUS,1369570003729649671,3,5,299.11911421452186
48,CS-SCSA_PLUS,1369517501248372738,4,5,113.23107731495364
48,CS-SCSA_PLUS,1369489233153515523,5,5,104.30728896710035
48,CS-SCSA_PLUS,1369294887481450502,6,5,76.18115053762442
48,CS-SCSA_PLUS,1369321844449361921,7,5,58.61532491020039
48,CS-SCSA_PLUS,1369570221162459143,8,5,29.469752838957533
48,CS-SCSA_PLUS,1369592804683419651,9,5,25.007818761175116
48,CS-SCSA_PLUS,1369460712054153219,10,5,22.230067502356874
49,CS-SCSA_PLUS,1368483092252401666,1,5,9531.096176526411
49,CS-SCSA_PLUS,1368669282452840452,2,2,1996.0781667995054
49,CS-SCSA_PLUS,1271193376147177472,3,5,269.62000221460937
49,CS-SCSA_PLUS,1273665566763433984,4,5,249.6328807883015
49,CS-SCSA_PLUS,1306044998408904704,5,5,58.356541775034216
49,CS-SCSA_PLUS,1184552999428866048,6,5,39.792308093276006
49,CS-SCSA_PLUS,1259322582949679104,7,5,38.47516378047017
49,CS-SCSA_PLUS,1316050559518949376,8,5,30.032030386060164
49,CS-SCSA_PLUS,1334926517722378242,9,3,29.118833307665323
49,CS-SCSA_PLUS,1183046883347841024,10,5,17.139332273222685
50,CS-SCSA_PLUS,1368697794417065992,1,4,948.3931171254613
50,CS-SCSA_PLUS,1369430517381267460,2,3,483.62211187871856
50,CS-SCSA_PLUS,1369266567423397891,3,4,462.13412499606414
50,CS-SCSA_PLUS,1369425009303822344,4,4,205.33543978726857
50,CS-SCSA_PLUS,1369189230489001991,5,4,199.60647400302415
50,CS-SCSA_PLUS,1369469059427893249,6,4,130.6939295011295
50,CS-SCSA_PLUS,1369596898127077379,7,2,53.32824444574006
50,CS-SCSA_PLUS,1369617901678964736,8,3,28.231803988708304
50,CS-SCSA_PLUS,1369569992732250114,9,4,26.845541609519053
50,CS-SCSA_PLUS,1369559628183445504,10,3,12.934886493032788
51,CS-SCSA_PLUS,1330194382914514949,1,5,10655.192311815485
51,CS-SCSA_PLUS,1328413175620964353,2,5,6588.305609843155
51,CS-SCSA_PLUS,1327280720084164608,3,3,4867.9394157811685
51,CS-SCSA_PLUS,1367197078829506565,4,5,1405.0581061916032
51,CS-SCSA_PLUS,1368751184434040836,5,3,355.4252122237411
51,CS-SCSA_PLUS,1366830686498217984,6,5,227.95468116053226
51,CS-SCSA_PLUS,1315366562069700616,7,2,129.8832500330523
51,CS-SCSA_PLUS,1366768521854656512,8,5,61.907568262126595
51,CS-SCSA_PLUS,1368747076528578560,9,3,16.98999456071221
51,CS-SCSA_PLUS,1369056709117808640,10,5,2.1840027619501194
53,CS-SCSA_PLUS,1368614821147598851,1,1,5156.791875981811
53,CS-SCSA_PLUS,1361767244125110275,2,1,3943.2987109168616
53,CS-SCSA_PLUS,1365708399791505416,3,1,2833.052956762394
53,CS-SCSA_PLUS,1366209721124839425,4,2,2128.978023420198
53,CS-SCSA_PLUS,1367912923641737216,5,1,93.47540339330973
53,CS-SCSA_PLUS,1366827740175896578,6,1,32.95676616119276
53,CS-SCSA_PLUS,1367243228701892609,7,1,19.953942501169895
53,CS-SCSA_PLUS,1369459006129930241,8,1,13.34770270210761
53,CS-SCSA_PLUS,1369050447797907460,9,1,2.8561416540306976
53,CS-SCSA_PLUS,1367212776641359872,10,1,1.6641174559044778
54,CS-SCSA_PLUS,1368614821147598851,1,1,5156.791875981811
54,CS-SCSA_PLUS,1277164459446931456,2,2,2301.979990555273
54,CS-SCSA_PLUS,1367532286359445510,3,2,1718.8110610622246
54,CS-SCSA_PLUS,1326615477037142016,4,2,294.6504495615058
54,CS-SCSA_PLUS,1367548427370786816,5,5,262.5454462681913
54,CS-SCSA_PLUS,1366425498226593793,6,3,85.63642982239676
54,CS-SCSA_PLUS,1367837304509915140,7,5,72.32428718839812
54,CS-SCSA_PLUS,1367243228701892609,8,5,19.953942501169895
54,CS-SCSA_PLUS,1369459006129930241,9,2,13.34770270210761
54,CS-SCSA_PLUS,1369050447797907460,10,2,2.8561416540306976
55,CS-SCSA_PLUS,1367862841907294209,1,5,9341.067660063727
55,CS-SCSA_PLUS,1366604627689496580,2,5,2151.474683843384
55,CS-SCSA_PLUS,1368174374247923712,3,5,1139.3741282599874
55,CS-SCSA_PLUS,1367266920689459202,4,5,374.548223674317
55,CS-SCSA_PLUS,1367288053547626496,5,5,113.18895890475238
55,CS-SCSA_PLUS,1366585340849491972,6,5,85.02672875613388
55,CS-SCSA_PLUS,1369343726611529728,7,5,43.20536975564484
55,CS-SCSA_PLUS,1251269832122777600,8,5,2.986570760778397
55,CS-SCSA_PLUS,1367842722678247427,9,5,1.9438944069343707
55,CS-SCSA_PLUS,1299755874915942401,10,5,1.2843609646975729
57,CS-SCSA_PLUS,1369335967618904068,1,3,214.4289887261538
57,CS-SCSA_PLUS,1368935548694519808,2,3,147.50271432639542
57,CS-SCSA_PLUS,1369423783086460937,3,3,132.98992585986596
57,CS-SCSA_PLUS,1369595394045444097,4,3,46.055602113186346
57,CS-SCSA_PLUS,1369433577339957248,5,4,45.190175584579045
57,CS-SCSA_PLUS,1369560664142970881,6,4,44.01444260013663
57,CS-SCSA_PLUS,1369569728541425667,7,4,37.51235378713854
57,CS-SCSA_PLUS,1369407674366976007,8,1,35.83951955725558
57,CS-SCSA_PLUS,1369563665867898882,9,4,9.6552087974431
57,CS-SCSA_PLUS,1369572554969583617,10,3,6.358863800716607
58,CS-SCSA_PLUS,1360763643135070209,1,3,718.6682207668747
58,CS-SCSA_PLUS,1365436528865005568,2,5,320.71343681867137
58,CS-SCSA_PLUS,1367536592617959425,3,5,197.7917675892902
58,CS-SCSA_PLUS,1364274434111062018,4,5,31.982721469283717
58,CS-SCSA_PLUS,1369090194847186944,5,4,15.784078833816952
58,CS-SCSA_PLUS,1367973079624876035,6,5,11.650879045726306
58,CS-SCSA_PLUS,1362410505365839874,7,5,11.435591603297693
58,CS-SCSA_PLUS,1365979945470582784,8,5,6.465840732163095
58,CS-SCSA_PLUS,1361311529392623617,9,5,3.710820840423376
58,CS-SCSA_PLUS,1366889537616498688,10,3,1.3962236056915411
60,CS-SCSA_PLUS,1353781237882744833,1,5,34819.52115631451
60,CS-SCSA_PLUS,1151158403135397888,2,5,18828.569760773647
60,CS-SCSA_PLUS,1365108564679790592,3,5,956.7968690498209
60,CS-SCSA_PLUS,1367236148385304576,4,5,438.90674020880425
60,CS-SCSA_PLUS,1145785172069146626,5,5,320.4008500255967
60,CS-SCSA_PLUS,1368328702002671626,6,5,252.8340589234857
60,CS-SCSA_PLUS,1365693174493151234,7,5,74.3355342650074
60,CS-SCSA_PLUS,1367565062328623104,8,5,41.05678323486748
60,CS-SCSA_PLUS,1340053869758394370,9,5,17.391935601336474
60,CS-SCSA_PLUS,1366503879983030273,10,5,10.594506878146511
61,CS-SCSA_PLUS,1341859235756453889,1,2,2100.8960606502424
61,CS-SCSA_PLUS,1250915381646176262,2,2,637.4721708130696
61,CS-SCSA_PLUS,1349371181334474754,3,4,61.22512090789147
61,CS-SCSA_PLUS,1261295911185068033,4,5,57.08366999916232
61,CS-SCSA_PLUS,1245049389250273280,5,2,23.63078088081662
61,CS-SCSA_PLUS,1366212322436423682,6,2,17.480000716057607
61,CS-SCSA_PLUS,1357670309525131266,7,1,3.729763378246543
61,CS-SCSA_PLUS,1368017377036660737,8,3,2.538502526683896
61,CS-SCSA_PLUS,1368840460198838272,9,1,2.3255279516419267
61,CS-SCSA_PLUS,1369453567367507968,10,3,2.0723293430285485
62,CS-SCSA_PLUS,1357647227808841728,1,3,12104.311137941846
62,CS-SCSA_PLUS,1337102280059834370,2,3,7705.113014797259
62,CS-SCSA_PLUS,1319639717906821121,3,3,4294.604647493273
62,CS-SCSA_PLUS,1365731424322478084,4,5,1385.2320345941264
62,CS-SCSA_PLUS,1366752653401853956,5,5,867.1361588041102
62,CS-SCSA_PLUS,1369308139158446081,6,3,369.6646139510171
62,CS-SCSA_PLUS,1326957720759541761,7,4,124.21973121092162
62,CS-SCSA_PLUS,1352017720578105346,8,1,42.537076780830844
62,CS-SCSA_PLUS,1359973359568625670,9,3,3.84263040605278
62,CS-SCSA_PLUS,1359935760627953665,10,3,3.151206986412712
63,CS-SCSA_PLUS,1368697794417065992,1,3,948.3931171254613
63,CS-SCSA_PLUS,1369396362840858635,2,2,776.0504444414541
63,CS-SCSA_PLUS,1369419121818038275,3,5,588.9859635363853
63,CS-SCSA_PLUS,1369430517381267460,4,3,483.62211187871856
63,CS-SCSA_PLUS,1369266567423397891,5,3,462.13412499606414
63,CS-SCSA_PLUS,1369425009303822344,6,1,205.33543978726857
63,CS-SCSA_PLUS,1369377489030705154,7,1,179.31131459918046
63,CS-SCSA_PLUS,1369492359243763717,8,2,121.50563482136116
63,CS-SCSA_PLUS,1370127157276606467,9,5,83.43536142702729
63,CS-SCSA_PLUS,1369442906671616001,10,5,70.80042369243232
66,CS-SCSA_PLUS,1329456908726644738,1,3,248.02160946942163
66,CS-SCSA_PLUS,1022134672929816578,2,5,154.11320048113737
66,CS-SCSA_PLUS,1364866906658922496,3,3,111.33362323103553
66,CS-SCSA_PLUS,1361600708764700674,4,5,110.0012435861492
66,CS-SCSA_PLUS,1329790713039523845,5,5,39.08629786049976
66,CS-SCSA_PLUS,1314195121861132288,6,4,33.394028150923326
66,CS-SCSA_PLUS,1366587272477306883,7,5,16.034263886848596
66,CS-SCSA_PLUS,1359391903838470147,8,3,10.917699286171748
66,CS-SCSA_PLUS,1358993966020976640,9,3,3.4855937652262474
66,CS-SCSA_PLUS,1356664797979369475,10,4,3.221638385281094
68,CS-SCSA_PLUS,1337102280059834370,1,4,7705.113014797259
68,CS-SCSA_PLUS,1350865539091066881,2,5,3611.9288311722376
68,CS-SCSA_PLUS,1319321276171759617,3,5,3469.818900408973
68,CS-SCSA_PLUS,1315101846596272129,4,5,2394.859938337696
68,CS-SCSA_PLUS,1365731424322478084,5,5,1385.2320345941264
68,CS-SCSA_PLUS,1358898413136396288,6,3,1129.389087037036
68,CS-SCSA_PLUS,1366752653401853956,7,5,867.1361588041102
68,CS-SCSA_PLUS,1332399472039620612,8,5,701.962244624972
68,CS-SCSA_PLUS,1263620338790944769,9,1,627.5095180449563
68,CS-SCSA_PLUS,1369308139158446081,10,3,369.6646139510171
70,CS-SCSA_PLUS,1369547940017147907,1,4,703.2311496008624
70,CS-SCSA_PLUS,1369469114620731393,2,5,304.46077461349364
70,CS-SCSA_PLUS,1369445460163915780,3,4,177.10653432254963
70,CS-SCSA_PLUS,1369352315698872325,4,4,161.95036678465917
70,CS-SCSA_PLUS,1368604102989541376,5,5,138.79071142239496
70,CS-SCSA_PLUS,1369450685708857348,6,4,120.48806264984961
70,CS-SCSA_PLUS,1369269245704630276,7,5,77.0463236838331
70,CS-SCSA_PLUS,1369465541925175296,8,5,70.82201312492681
70,CS-SCSA_PLUS,1369408111698673675,9,5,47.05615700247704
70,CS-SCSA_PLUS,1369589127168073728,10,5,34.726520502356045
71,CS-SCSA_PLUS,1357647227808841728,1,4,12104.311137941846
71,CS-SCSA_PLUS,1337102280059834370,2,3,7705.113014797259
71,CS-SCSA_PLUS,1319639717906821121,3,2,4294.604647493273
71,CS-SCSA_PLUS,1358898413136396288,4,3,1129.389087037036
71,CS-SCSA_PLUS,1337104278398382087,5,5,406.4557640371186
71,CS-SCSA_PLUS,1369308139158446081,6,2,369.6646139510171
71,CS-SCSA_PLUS,1326957720759541761,7,5,124.21973121092162
71,CS-SCSA_PLUS,1363914797335543811,8,2,76.86618373970961
71,CS-SCSA_PLUS,1363172378843389952,9,3,9.652200945618393
71,CS-SCSA_PLUS,1362902698585071617,10,3,3.349003410027305
72,CS-SCSA_PLUS,1365338574908891138,1,4,2137.913682842744
72,CS-SCSA_PLUS,1363878818100875267,2,4,739.7378848594092
72,CS-SCSA_PLUS,1369533353930727426,3,2,141.68045955926365
72,CS-SCSA_PLUS,1369611540475895810,4,4,140.19607531038784
72,CS-SCSA_PLUS,1369435367892455435,5,3,131.10589157453475
72,CS-SCSA_PLUS,1369285101100691456,6,4,83.98327609264678
72,CS-SCSA_PLUS,1370134342106804226,7,2,80.9967089513664
72,CS-SCSA_PLUS,1369552724228980736,8,4,63.85677878308013
72,CS-SCSA_PLUS,1369389341445873676,9,3,33.07028806312582
72,CS-SCSA_PLUS,1369286911391637513,10,3,22.02965890086591
73,CS-SCSA_PLUS,1369352282937065472,1,5,103.51523057148405
73,CS-SCSA_PLUS,1369392703054708740,2,3,21.25859870368732
73,CS-SCSA_PLUS,1366447180521816066,3,3,16.02008000606102
73,CS-SCSA_PLUS,1369287711480221698,4,4,15.1697845986936
73,CS-SCSA_PLUS,1369045377417162761,5,5,14.482126997072966
73,CS-SCSA_PLUS,1365259500064804866,6,4,12.56701755743597
73,CS-SCSA_PLUS,1368969473651261440,7,3,6.713778387372121
73,CS-SCSA_PLUS,1366730304740872194,8,3,6.025314656975787
73,CS-SCSA_PLUS,1366828167936237575,9,4,5.242827225684559
73,CS-SCSA_PLUS,1358797009164111874,10,5,2.6031263968386598
74,CS-SCSA_PLUS,1369063128269479936,1,2,729.0916821073148
74,CS-SCSA_PLUS,1369600439239458820,2,2,157.3357758830301
74,CS-SCSA_PLUS,1369538190827270145,3,2,132.05763906460194
74,CS-SCSA_PLUS,1369538553219325952,4,1,117.32470392061362
74,CS-SCSA_PLUS,1369396337469501452,5,2,105.32403177758972
74,CS-SCSA_PLUS,1369563595978252291,6,1,96.85478676717676
74,CS-SCSA_PLUS,1370053184589299724,7,4,89.72458407750709
74,CS-SCSA_PLUS,1369337073463885828,8,2,89.40418283814167
74,CS-SCSA_PLUS,1369589858763673606,9,2,27.579613701534186
74,CS-SCSA_PLUS,1369264726656638979,10,2,22.73405804734426
76,CS-SCSA_PLUS,1358058477785120769,1,1,592365.1287977837
76,CS-SCSA_PLUS,1354658220585922565,2,2,144348.09748048385
76,CS-SCSA_PLUS,1334724211689074688,3,2,88147.1415243851
76,CS-SCSA_PLUS,1316909183225286657,4,3,44444.87015879787
76,CS-SCSA_PLUS,1318996052049973248,5,2,23845.426515110677
76,CS-SCSA_PLUS,1290389884927000582,6,1,17024.9730031952
76,CS-SCSA_PLUS,1332420899471990786,7,3,16770.676798310375
76,CS-SCSA_PLUS,1268243264156524544,8,3,13579.341766648206
76,CS-SCSA_PLUS,1363674987626856448,9,2,1765.7885066988388
76,CS-SCSA_PLUS,1334706123971162115,10,3,388.25657882491294
77,CS-SCSA_PLUS,1367625947462184961,1,3,651.1233917482868
77,CS-SCSA_PLUS,1363322581076619265,2,5,131.6392666239354
77,CS-SCSA_PLUS,1369521918412472320,3,2,41.67354638529643
77,CS-SCSA_PLUS,1369499281833537540,4,2,16.540101989033165
