user_id,news_id,round_id,position,algorithm,rating,session_id
16,1367625056570990592,1,10,B1,2,58
16,1352019602151100416,1,1,CS,1,56
16,1346143996431646720,1,2,CS,4,56
16,1271896411257241600,1,3,CS,1,56
16,1317201419384975365,1,4,CS,1,56
16,1326554237053054977,1,5,CS,1,56
16,1275840045761441792,1,6,CS,1,56
16,1316239353505480704,1,7,CS,1,56
16,1173620799997186051,1,8,CS,1,56
16,1318907390922788866,1,9,CS,1,56
16,1368447074019270656,1,10,CS,4,56
16,1368932010971004931,1,1,SC,1,48
16,1368245651046207493,1,2,SC,5,48
16,1303249708169613313,1,3,SC,1,48
16,1368909409775149064,1,4,SC,2,48
16,1324374402750767104,1,5,SC,1,48
16,1367462925250818061,1,6,SC,1,48
16,1319402828285108225,1,7,SC,1,48
16,1367113993815547906,1,8,SC,4,48
16,1366499073671454725,1,9,SC,2,48
16,1368580185642110982,1,10,SC,5,48
16,1368933410085945345,1,1,SCSA,1,52
16,1319343716801236992,1,2,SCSA,5,52
16,1367170047081402380,1,3,SCSA,1,52
16,1345510484213075968,1,4,SCSA,1,52
16,1368584215403655171,1,5,SCSA,1,52
16,1368561200754270210,1,6,SCSA,1,52
16,1326736922199257089,1,7,SCSA,1,52
16,1367649223601238016,1,8,SCSA,1,52
16,1367531774012751878,1,9,SCSA,1,52
16,1366232555037462531,1,10,SCSA,3,52
17,1354993740562137089,1,1,B1,1,68
17,1358414579328561153,1,2,B1,5,68
17,1316030943174422528,1,3,B1,5,68
17,1367507656269791241,1,4,B1,5,68
17,1367474157626290181,1,5,B1,5,68
17,1365629350721249281,1,6,B1,5,68
17,1362674074732748803,1,7,B1,1,68
17,1316722494255099904,1,8,B1,5,68
17,1369000930809581570,1,9,B1,5,68
17,1366841911357620225,1,10,B1,5,68
17,1336739324658929667,1,1,CS,5,65
17,1357403552470212608,1,2,CS,5,65
17,1334527822971490308,1,3,CS,5,65
17,1063403538636816385,1,4,CS,5,65
17,1320374052847013893,1,5,CS,5,65
17,1330058761323614209,1,6,CS,5,65
17,1358772405536194562,1,7,CS,5,65
17,1350151000267632641,1,8,CS,5,65
17,1364970509700595717,1,9,CS,5,65
17,1366743775192752129,1,10,CS,4,65
17,1366167129754537984,1,1,SC,1,51
17,1369325020258983936,1,2,SC,2,51
17,1365315820080009221,1,3,SC,2,51
17,1365113385658970113,1,4,SC,1,51
17,1336964656792035329,1,5,SC,2,51
17,1336810117057179649,1,6,SC,2,51
17,1365327872643260420,1,7,SC,2,51
17,1337318168277241857,1,8,SC,2,51
17,1363551492486008834,1,9,SC,2,51
17,1344784297316786177,1,10,SC,5,51
17,1364607745270423556,1,1,SCSA,5,63
17,1354565152939544576,1,2,SCSA,1,63
17,1337077938076979205,1,3,SCSA,2,63
17,1369383214062665731,1,4,SCSA,2,63
17,1336793663792406530,1,5,SCSA,2,63
17,1369386818169372680,1,6,SCSA,2,63
17,1369372321736232963,1,7,SCSA,2,63
17,1367882927384768524,1,8,SCSA,3,63
17,1369337343270862853,1,9,SCSA,1,63
17,1336596712857743361,1,10,SCSA,1,63
18,1363561378552958976,1,1,B1,2,62
18,1338474408743215106,1,2,B1,2,62
18,1298591876963078146,1,3,B1,2,62
18,1189330936300756992,1,4,B1,5,62
18,1365319660405678081,1,5,B1,1,62
18,1331689113494446085,1,6,B1,3,62
18,1368640454028386304,1,7,B1,2,62
18,1368245620344029188,1,8,B1,1,62
18,1333425556659064833,1,9,B1,3,62
18,1188118588290469890,1,10,B1,5,62
18,1327053570794008577,1,1,CS,2,61
18,1330556651716243456,1,2,CS,3,61
18,1339195127986794498,1,3,CS,4,61
18,1340325978170646535,1,4,CS,3,61
18,1337819421973344256,1,5,CS,2,61
18,1359592867380031494,1,6,CS,1,61
18,1362475666504040451,1,7,CS,1,61
18,1354527098354819077,1,8,CS,1,61
18,1339377333728391169,1,9,CS,4,61
18,1366528818454822914,1,10,CS,3,61
18,1349749578095075328,1,1,SC,1,54
18,1273231711908872193,1,2,SC,3,54
18,1361511252103729153,1,3,SC,1,54
18,1344689933978656771,1,4,SC,3,54
18,1361857937518465025,1,5,SC,1,54
18,1361586402484514816,1,6,SC,1,54
18,1361853779025403905,1,7,SC,1,54
18,1301164188136431616,1,8,SC,3,54
18,1365109273240473600,1,9,SC,1,54
18,1366121589478154243,1,10,SC,2,54
18,1360286991011639302,1,1,SCSA,1,59
18,1354118501653483523,1,2,SCSA,1,59
18,1359941706951524353,1,3,SCSA,1,59
18,1349743109832372225,1,4,SCSA,1,59
18,1368297763524448256,1,5,SCSA,2,59
18,1339525827118194689,1,6,SCSA,4,59
18,1366380504736534529,1,7,SCSA,2,59
18,1182112257708306433,1,8,SCSA,2,59
18,1362127981234188288,1,9,SCSA,3,59
18,1358569998885785609,1,10,SCSA,1,59
19,1369038985188831234,1,1,B1,5,71
19,1368923387532369922,1,2,B1,5,71
19,1329983375621435392,1,3,B1,4,71
19,1354908861572935681,1,4,B1,4,71
19,1352325551621595136,1,5,B1,4,71
19,1369343506939019269,1,6,B1,3,71
19,1369242094217404419,1,7,B1,3,71
19,1328394654375698433,1,8,B1,3,71
19,1366588589191147526,1,9,B1,3,71
19,1369207595785977860,1,10,B1,3,71
19,1369559628183445504,1,1,CS,3,70
19,1369617901678964736,1,2,CS,4,70
19,1369425009303822344,1,3,CS,3,70
19,1369266567423397891,1,4,CS,3,70
19,1369596898127077379,1,5,CS,3,70
19,1369469059427893249,1,6,CS,3,70
19,1369424518092120064,1,7,CS,3,70
19,1369569992732250114,1,8,CS,3,70
19,1369189230489001991,1,9,CS,3,70
19,1368697794417065992,1,10,CS,3,70
19,1349377838722519040,1,1,SC,4,64
19,1349380288783253504,1,2,SC,4,64
19,1369311531360518146,1,3,SC,4,64
19,1369405604595400711,1,4,SC,4,64
19,1369375444793954323,1,5,SC,4,64
19,1369298875719311360,1,6,SC,4,64
19,1369441796925886465,1,7,SC,4,64
19,1369400194513723396,1,8,SC,4,64
19,1369326799709212680,1,9,SC,4,64
19,1369048387815899139,1,10,SC,3,64
19,1369315042236174343,1,1,SCSA,4,69
19,1369395335769038849,1,2,SCSA,4,69
19,1369355243406954501,1,3,SCSA,4,69
19,1353672852747284480,1,4,SCSA,4,69
19,1369441382973272064,1,5,SCSA,3,69
19,1352554075657801732,1,6,SCSA,4,69
19,1364851499042537474,1,7,SCSA,4,69
19,1369015794248671233,1,8,SCSA,4,69
19,1369495249417101312,1,9,SCSA,4,69
19,1352937076669476864,1,10,SCSA,4,69
20,1367491019277799427,1,1,B1,1,75
20,1368788336333176833,1,2,B1,1,75
20,1363915655720939521,1,3,B1,5,75
20,1368096530268323842,1,4,B1,5,75
20,1369633104269357056,1,5,B1,5,75
20,1359371849965199360,1,6,B1,5,75
20,1366925854421495812,1,7,B1,5,75
20,1368604247760244742,1,8,B1,3,75
20,1359943267148845058,1,9,B1,1,75
20,1364970371716423682,1,10,B1,5,75
20,1369112711032881153,1,1,CS,3,74
20,1364622367499157504,1,2,CS,5,74
20,1368272500086476805,1,3,CS,2,74
20,1369573389845880832,1,4,CS,5,74
20,1368950916024532995,1,5,CS,2,74
20,1369193501875970048,1,6,CS,5,74
20,1369415901964034052,1,7,CS,3,74
20,1369146187358539781,1,8,CS,5,74
20,1366181019829686277,1,9,CS,5,74
20,1368276753244913665,1,10,CS,2,74
20,1368932010971004931,1,1,SC,2,72
20,1344689933978656771,1,2,SC,2,72
20,1362776603047165957,1,3,SC,5,72
20,1317842770816602114,1,4,SC,3,72
20,1368909409775149064,1,5,SC,3,72
20,1367462925250818061,1,6,SC,1,72
20,1354118501653483523,1,7,SC,1,72
20,1367113993815547906,1,8,SC,4,72
20,1366499073671454725,1,9,SC,3,72
20,1368580185642110982,1,10,SC,1,72
20,1339525827118194689,1,1,SCSA,1,73
20,1368777274506571779,1,2,SCSA,1,73
20,1361046993158692866,1,3,SCSA,1,73
20,1362196066431627265,1,4,SCSA,1,73
20,1369458171467591683,1,5,SCSA,5,73
20,1368561200754270210,1,6,SCSA,4,73
20,1364697022847209478,1,7,SCSA,1,73
20,1368760443498532864,1,8,SCSA,2,73
20,1367497561645457427,1,9,SCSA,1,73
20,1367496989215248388,1,10,SCSA,2,73
21,1326208392923410432,1,1,B1,5,79
21,1356659266732650498,1,2,B1,2,79
21,1369030162298400778,1,3,B1,1,79
21,1367323565008154630,1,4,B1,1,79
21,1367556352445321216,1,5,B1,5,79
21,1362475510954156037,1,6,B1,2,79
21,1365407006253801474,1,7,B1,1,79
21,1217122703766970369,1,8,B1,3,79
21,1367282096289443840,1,9,B1,3,79
21,1368978816849211392,1,10,B1,5,79
21,1272339338995445760,1,1,CS,1,78
21,1204781519052652546,1,2,CS,2,78
21,1338181816478539777,1,3,CS,5,78
21,1366565826913062914,1,4,CS,4,78
21,1367222811727564800,1,5,CS,5,78
21,1369040595310682112,1,6,CS,2,78
21,1366217334658977797,1,7,CS,5,78
21,1300100975793901569,1,8,CS,3,78
21,1339526270288322561,1,9,CS,4,78
21,1340651032817315842,1,10,CS,4,78
21,1367521202042933249,1,1,SC,5,76
21,1369325020258983936,1,2,SC,2,76
21,1365315820080009221,1,3,SC,2,76
21,1344689933978656771,1,4,SC,2,76
21,1367300793485828097,1,5,SC,5,76
21,1369075493753020420,1,6,SC,4,76
21,1369075561981566976,1,7,SC,4,76
21,1364666742916583427,1,8,SC,3,76
21,1366443197166096385,1,9,SC,1,76
21,1317842770816602114,1,10,SC,5,76
21,1367894335233142789,1,1,SCSA,3,77
21,1364607745270423556,1,2,SCSA,1,77
21,1363941648812675075,1,3,SCSA,4,77
21,1365327872643260420,1,4,SCSA,1,77
21,1337077938076979205,1,5,SCSA,1,77
21,1354118501653483523,1,6,SCSA,2,77
21,1369383214062665731,1,7,SCSA,1,77
21,1336793663792406530,1,8,SCSA,3,77
21,1367315410106736640,1,9,SCSA,1,77
21,1368286394792046596,1,10,SCSA,1,77
22,1368614821147598851,1,1,B1,5,85
22,1369043306487767040,1,2,B1,5,85
22,1367120318012280838,1,3,B1,5,85
22,1361812978425753600,1,4,B1,4,85
22,1369015063705612288,1,5,B1,4,85
22,1366209913865703426,1,6,B1,5,85
22,1300100975793901569,1,7,B1,2,85
22,1366234614650478594,1,8,B1,5,85
22,1367128088832745476,1,9,B1,4,85
22,1369339704588570624,1,10,B1,5,85
22,1369567942690635778,1,1,CS,5,84
22,1369483561938649089,1,2,CS,4,84
22,1369396362840858635,1,3,CS,3,84
22,1369505213904748554,1,4,CS,5,84
22,1369259204725387266,1,5,CS,5,84
22,1369437537907978245,1,6,CS,3,84
22,1369103243960258562,1,7,CS,4,84
22,1369410355215142917,1,8,CS,5,84
22,1369402883704229892,1,9,CS,5,84
22,1369538412961730562,1,10,CS,3,84
22,1367521202042933249,1,1,SC,5,82
22,1367300793485828097,1,2,SC,3,82
22,1369075493753020420,1,3,SC,5,82
22,1369075561981566976,1,4,SC,5,82
22,1369375444793954323,1,5,SC,5,82
22,1364666742916583427,1,6,SC,3,82
22,1366443197166096385,1,7,SC,2,82
22,1362776603047165957,1,8,SC,3,82
22,1367237010608431106,1,9,SC,3,82
22,1368641210533830657,1,10,SC,5,82
22,1369441796925886465,1,1,SCSA,4,83
22,1367894335233142789,1,2,SCSA,5,83
22,1363941648812675075,1,3,SCSA,5,83
22,1367315410106736640,1,4,SCSA,1,83
22,1368286394792046596,1,5,SCSA,2,83
22,1369034842222985216,1,6,SCSA,5,83
22,1369017812165881859,1,7,SCSA,2,83
22,1367604109113655297,1,8,SCSA,3,83
22,1367930915733835777,1,9,SCSA,5,83
22,1367912923641737216,1,10,SCSA,4,83
23,1321088619814109184,1,1,B1,5,89
23,1350173131823083520,1,2,B1,5,89
23,1363548342832218116,1,3,B1,5,89
23,1261222316803063810,1,4,B1,4,89
23,1354864255749804039,1,5,B1,5,89
23,1311068940152401920,1,6,B1,4,89
23,1331670759102681088,1,7,B1,5,89
23,1344346181976129538,1,8,B1,5,89
23,1192092402061889536,1,9,B1,4,89
23,1360962032598720516,1,10,B1,5,89
23,1325995532259561473,1,1,CS,5,88
23,1322232908141113344,1,2,CS,5,88
23,1367852411017031682,1,3,CS,4,88
23,1326932771240095749,1,4,CS,4,88
23,1307054698931912706,1,5,CS,4,88
23,1349391558269923330,1,6,CS,4,88
23,1354509947288088576,1,7,CS,4,88
23,1319019864212713472,1,8,CS,4,88
23,1335651231759552514,1,9,CS,4,88
23,1303724853120217088,1,10,CS,4,88
23,1362083047785439239,1,1,SC,3,86
23,1337020338916499463,1,2,SC,3,86
23,1331748997124534274,1,3,SC,3,86
23,1355167587638906880,1,4,SC,3,86
23,1294010972055592962,1,5,SC,3,86
23,1337021907464499204,1,6,SC,3,86
23,1350483251291451392,1,7,SC,5,86
23,1337022746824499203,1,8,SC,3,86
23,1334726779903168512,1,9,SC,3,86
23,1334711453211889665,1,10,SC,3,86
23,1353502767352926208,1,1,SCSA,3,87
23,1351920546011893761,1,2,SCSA,3,87
23,1365416645624143873,1,3,SCSA,3,87
23,1337463904566456320,1,4,SCSA,3,87
23,1331744604891344896,1,5,SCSA,3,87
23,1357375687967997959,1,6,SCSA,3,87
23,1358843515149504514,1,7,SCSA,3,87
23,1331741612402237443,1,8,SCSA,3,87
23,1358843677582401536,1,9,SCSA,3,87
23,1290659734639521798,1,10,SCSA,3,87
24,1359900546635870215,1,1,B1,5,95
24,1292597118763319296,1,2,B1,3,95
24,1312476369830338561,1,3,B1,5,95
24,1355530037152284675,1,4,B1,5,95
24,1362099968824254464,1,5,B1,5,95
24,1366478355558780939,1,6,B1,5,95
24,1363203331745673220,1,7,B1,5,95
24,1365346314956005378,1,8,B1,3,95
24,1369122357307191296,1,9,B1,3,95
24,1337102429532217345,1,10,B1,5,95
24,1357647227808841728,1,1,CS,3,93
24,1362902698585071617,1,2,CS,4,93
24,1358898413136396288,1,3,CS,5,93
24,1369308139158446081,1,4,CS,5,93
24,1363172378843389952,1,5,CS,5,93
24,1319639717906821121,1,6,CS,4,93
24,1326957720759541761,1,7,CS,5,93
24,1330948472992776193,1,8,CS,5,93
24,1369087867939659782,1,9,CS,5,93
24,1350865539091066881,1,10,CS,4,93
24,1369325020258983936,1,1,SC,5,90
24,1365315820080009221,1,2,SC,4,90
24,1362776603047165957,1,3,SC,5,90
24,1336964656792035329,1,4,SC,2,90
24,1336810117057179649,1,5,SC,2,90
24,1365327872643260420,1,6,SC,4,90
24,1337318168277241857,1,7,SC,3,90
24,1363551492486008834,1,8,SC,4,90
24,1364607745270423556,1,9,SC,4,90
24,1346517996760666117,1,10,SC,5,90
24,1337077938076979205,1,1,SCSA,3,91
24,1369383214062665731,1,2,SCSA,3,91
24,1336793663792406530,1,3,SCSA,5,91
24,1369386818169372680,1,4,SCSA,3,91
24,1369372321736232963,1,5,SCSA,4,91
24,1367882927384768524,1,6,SCSA,5,91
24,1369337343270862853,1,7,SCSA,4,91
24,1336596712857743361,1,8,SCSA,3,91
24,1365320876510560258,1,9,SCSA,5,91
24,1369307525489844228,1,10,SCSA,2,91
25,1369587331691208706,1,1,B1,5,97
25,1329983375621435392,1,2,B1,5,97
25,1352325551621595136,1,3,B1,3,97
25,1369343506939019269,1,4,B1,5,97
25,1354908861572935681,1,5,B1,5,97
25,1368856158010810369,1,6,B1,5,97
25,1369590734672760836,1,7,B1,5,97
25,1368970607216517129,1,8,B1,5,97
25,1369598009084887043,1,9,B1,5,97
25,1368835740529000449,1,10,B1,5,97
25,1370125729199980545,1,1,CS,5,96
25,1369579853612281860,1,2,CS,5,96
25,1369600442322333699,1,3,CS,5,96
25,1369043756486377472,1,4,CS,5,96
25,1369563665867898882,1,5,CS,5,96
25,1369569728541425667,1,6,CS,5,96
25,1369560664142970881,1,7,CS,5,96
25,1369377505224884227,1,8,CS,5,96
25,1369547930550611968,1,9,CS,5,96
25,1369571000212463617,1,10,CS,5,96
25,1349377838722519040,1,1,SC,1,92
25,1349380288783253504,1,2,SC,1,92
25,1369375444793954323,1,3,SC,5,92
25,1362776603047165957,1,4,SC,5,92
25,1369441796925886465,1,5,SC,5,92
25,1369400194513723396,1,6,SC,5,92
25,1369048387815899139,1,7,SC,5,92
25,1369355243406954501,1,8,SC,5,92
25,1354011094751260673,1,9,SC,4,92
25,1353672852747284480,1,10,SC,4,92
25,1369458171467591683,1,1,SCSA,5,94
25,1369441382973272064,1,2,SCSA,5,94
25,1368622654870192131,1,3,SCSA,4,94
25,1352554075657801732,1,4,SCSA,2,94
25,1369226601972563972,1,5,SCSA,4,94
25,1364851499042537474,1,6,SCSA,5,94
25,1369438033892806663,1,7,SCSA,4,94
25,1369619124318580736,1,8,SCSA,4,94
25,1369495249417101312,1,9,SCSA,5,94
25,1352937076669476864,1,10,SCSA,4,94
26,1322229311718494210,1,1,B1,2,102
26,1363548342832218116,1,2,B1,2,102
26,1337774207971684352,1,3,B1,4,102
26,968452175142649858,1,4,B1,4,102
26,1364571918876073985,1,5,B1,3,102
26,1368999602867802126,1,6,B1,4,102
26,1358024709137432577,1,7,B1,2,102
26,970787289638096897,1,8,B1,4,102
26,1339559388303007744,1,9,B1,2,102
26,1362748296045953027,1,10,B1,4,102
26,1348680358619992071,1,1,CS,3,100
26,1359141009272184832,1,2,CS,3,100
26,1369296706836250624,1,3,CS,4,100
26,1369636752336490497,1,4,CS,4,100
26,1367541147787223041,1,5,CS,4,100
26,1368758876015910915,1,6,CS,4,100
26,1369030449398509568,1,7,CS,4,100
26,1329540885055356928,1,8,CS,3,100
26,1360897085856313349,1,9,CS,4,100
26,1349449506136330241,1,10,CS,3,100
26,1349377838722519040,1,1,SC,4,98
26,1349380288783253504,1,2,SC,4,98
26,1362776603047165957,1,3,SC,4,98
26,1350483251291451392,1,4,SC,4,98
26,1359597695548153864,1,5,SC,4,98
26,1354011094751260673,1,6,SC,4,98
26,1353672852747284480,1,7,SC,3,98
26,1369614175048249346,1,8,SC,4,98
26,1336059119174897665,1,9,SC,3,98
26,1342062601535164416,1,10,SC,3,98
26,1369458171467591683,1,1,SCSA,4,99
26,1333873034114064385,1,2,SCSA,3,99
26,1359932980974657536,1,3,SCSA,4,99
26,1362069293790162946,1,4,SCSA,4,99
26,1321455751567532032,1,5,SCSA,3,99
26,1368622654870192131,1,6,SCSA,3,99
26,1352554075657801732,1,7,SCSA,1,99
26,1369226601972563972,1,8,SCSA,3,99
26,1320142365038817281,1,9,SCSA,3,99
26,1338592930022363139,1,10,SCSA,3,99
27,1329983375621435392,1,1,B1,1,105
27,1370132866093420544,1,2,B1,3,105
27,1369343506939019269,1,3,B1,4,105
27,1354908861572935681,1,4,B1,4,105
27,1368856158010810369,1,5,B1,5,105
27,1369590734672760836,1,6,B1,3,105
27,1369598009084887043,1,7,B1,5,105
27,1368835740529000449,1,8,B1,4,105
27,1369242094217404419,1,9,B1,4,105
27,1369552733536219138,1,10,B1,5,105
27,1369528722538328068,1,1,CS,4,104
27,1369370948634312710,1,2,CS,1,104
27,1370035059495993348,1,3,CS,1,104
27,1368269027596976129,1,4,CS,1,104
27,1369400099223207936,1,5,CS,1,104
27,1369975631744802817,1,6,CS,1,104
27,1369608851306278914,1,7,CS,5,104
27,1369571760140615684,1,8,CS,4,104
27,1369303761097785344,1,9,CS,5,104
27,1369455485615759360,1,10,CS,4,104
27,1349377838722519040,1,1,SC,5,101
27,1349380288783253504,1,2,SC,5,101
27,1369375444793954323,1,3,SC,5,101
27,1362776603047165957,1,4,SC,5,101
27,1369441796925886465,1,5,SC,5,101
27,1369400194513723396,1,6,SC,5,101
27,1369048387815899139,1,7,SC,4,101
27,1369355243406954501,1,8,SC,5,101
27,1354011094751260673,1,9,SC,5,101
27,1353672852747284480,1,10,SC,3,101
27,1369458171467591683,1,1,SCSA,5,103
27,1369441382973272064,1,2,SCSA,5,103
27,1368622654870192131,1,3,SCSA,5,103
27,1352554075657801732,1,4,SCSA,5,103
27,1369226601972563972,1,5,SCSA,5,103
27,1364851499042537474,1,6,SCSA,4,103
27,1369438033892806663,1,7,SCSA,4,103
27,1369619124318580736,1,8,SCSA,4,103
27,1369495249417101312,1,9,SCSA,4,103
27,1352937076669476864,1,10,SCSA,4,103
28,1323671285285703683,1,1,B1,2,109
28,1363548342832218116,1,2,B1,3,109
28,1334641065870159874,1,3,B1,3,109
28,1343640147775152131,1,4,B1,3,109
28,1355168831413645316,1,5,B1,5,109
28,1246491727306899456,1,6,B1,5,109
28,1329849237299990529,1,7,B1,3,109
28,1340027052037169152,1,8,B1,5,109
28,1331650428115759105,1,9,B1,3,109
28,1339289131575341057,1,10,B1,3,109
28,1311335003599433733,1,1,CS,5,108
28,1333791058765901825,1,2,CS,2,108
28,1329469491961503747,1,3,CS,5,108
28,1332672152995291138,1,4,CS,2,108
28,1329848482446905349,1,5,CS,5,108
28,1313864060669026304,1,6,CS,1,108
28,1366441855416627200,1,7,CS,5,108
28,1306669595525226500,1,8,CS,3,108
28,1355246647446544384,1,9,CS,5,108
28,1361498566024302597,1,10,CS,5,108
28,1369325020258983936,1,1,SC,1,106
28,1365315820080009221,1,2,SC,1,106
28,1344689933978656771,1,3,SC,1,106
28,1317842770816602114,1,4,SC,3,106
28,1350483251291451392,1,5,SC,5,106
28,1336964656792035329,1,6,SC,1,106
28,1336810117057179649,1,7,SC,3,106
28,1365327872643260420,1,8,SC,1,106
28,1337318168277241857,1,9,SC,1,106
28,1354118501653483523,1,10,SC,1,106
28,1364607745270423556,1,1,SCSA,1,107
28,1337077938076979205,1,2,SCSA,1,107
28,1369383214062665731,1,3,SCSA,1,107
28,1336793663792406530,1,4,SCSA,2,107
28,1369386818169372680,1,5,SCSA,1,107
28,1339525827118194689,1,6,SCSA,3,107
28,1369372321736232963,1,7,SCSA,1,107
28,1367882927384768524,1,8,SCSA,5,107
28,1363551492486008834,1,9,SCSA,1,107
28,1369337343270862853,1,10,SCSA,1,107
29,1358793588382052358,1,1,B1,4,113
29,1369362392749121542,1,2,B1,5,113
29,1369030162298400778,1,3,B1,5,113
29,1367323565008154630,1,4,B1,4,113
29,1366963364975452162,1,5,B1,3,113
29,1369148165471969284,1,6,B1,4,113
29,1250919345955446784,1,7,B1,4,113
29,1367565531189047299,1,8,B1,3,113
29,1367244848978227201,1,9,B1,3,113
29,1367565667642331136,1,10,B1,5,113
29,1341859235756453889,1,1,CS,3,112
29,1366184948244176899,1,2,CS,3,112
29,1331046811704958985,1,3,CS,3,112
29,1245049389250273280,1,4,CS,3,112
29,1250915381646176262,1,5,CS,3,112
29,1368855703612448768,1,6,CS,3,112
29,1366212322436423682,1,7,CS,4,112
29,1120471100532625410,1,8,CS,5,112
29,1261295911185068033,1,9,CS,4,112
29,1368840460198838272,1,10,CS,3,112
29,1248277743118086144,1,1,SC,3,110
29,1367521202042933249,1,2,SC,4,110
29,1248251408333172738,1,3,SC,3,110
29,1367300793485828097,1,4,SC,4,110
29,1362083047785439239,1,5,SC,5,110
29,1369075493753020420,1,6,SC,5,110
29,1369169111478005763,1,7,SC,3,110
29,1337020338916499463,1,8,SC,3,110
29,1369075561981566976,1,9,SC,5,110
29,1364666742916583427,1,10,SC,5,110
29,1367894335233142789,1,1,SCSA,4,111
29,1337022746824499203,1,2,SCSA,4,111
29,1366443197166096385,1,3,SCSA,5,111
29,1363941648812675075,1,4,SCSA,4,111
29,1367947939579006979,1,5,SCSA,5,111
29,1367946026674352134,1,6,SCSA,4,111
29,1353502767352926208,1,7,SCSA,3,111
29,1351920546011893761,1,8,SCSA,3,111
29,1365416645624143873,1,9,SCSA,3,111
29,1337463904566456320,1,10,SCSA,3,111
30,1292597118763319296,1,1,B1,3,117
30,1369037334885265408,1,2,B1,3,117
30,1366239727402196996,1,3,B1,5,117
30,1360680119854104582,1,4,B1,5,117
30,1367120318012280838,1,5,B1,4,117
30,1300100975793901569,1,6,B1,5,117
30,1362129662336450560,1,7,B1,4,117
30,1366102978739007492,1,8,B1,3,117
30,1367128088832745476,1,9,B1,3,117
30,1366242438717661187,1,10,B1,2,117
30,1369605185455017984,1,1,CS,5,116
30,1329121235423297537,1,2,CS,5,116
30,968536670105726977,1,3,CS,4,116
30,1367214933423706113,1,4,CS,3,116
30,1368741071870562307,1,5,CS,3,116
30,1363171557250596864,1,6,CS,3,116
30,1290776688284954625,1,7,CS,3,116
30,1139203333607043073,1,8,CS,4,116
30,1369307789932265473,1,9,CS,5,116
30,1322524023117533184,1,10,CS,4,116
30,1367521202042933249,1,1,SC,4,114
30,1367300793485828097,1,2,SC,3,114
30,1369075493753020420,1,3,SC,4,114
30,1369075561981566976,1,4,SC,4,114
30,1364666742916583427,1,5,SC,3,114
30,1366443197166096385,1,6,SC,2,114
30,1362776603047165957,1,7,SC,4,114
30,1367237010608431106,1,8,SC,2,114
30,1368641210533830657,1,9,SC,4,114
30,1369034842222985216,1,10,SC,4,114
30,1367894335233142789,1,1,SCSA,4,115
30,1363941648812675075,1,2,SCSA,5,115
30,1367315410106736640,1,3,SCSA,4,115
30,1368286394792046596,1,4,SCSA,4,115
30,1369017812165881859,1,5,SCSA,3,115
30,1367604109113655297,1,6,SCSA,4,115
30,1367930915733835777,1,7,SCSA,4,115
30,1367912923641737216,1,8,SCSA,4,115
30,1365320876510560258,1,9,SCSA,5,115
30,1367565062328623104,1,10,SCSA,3,115
31,1360224092427812866,1,1,B1,4,127
31,1307034079381065732,1,2,B1,4,127
31,1356766464162762754,1,3,B1,3,127
31,1362196930252726277,1,4,B1,3,127
31,1362196257624625152,1,5,B1,1,127
31,1369037449431715843,1,6,B1,2,127
31,1322130577684942848,1,7,B1,2,127
31,978748491936780289,1,8,B1,4,127
31,970013213092757504,1,9,B1,4,127
31,1364590913369083904,1,10,B1,3,127
31,1369087867939659782,1,1,CS,3,126
31,976286019904401408,1,2,CS,4,126
31,1369304506064908290,1,3,CS,3,126
31,1369463119479734274,1,4,CS,4,126
31,1369649450688409604,1,5,CS,3,126
31,1364961278729551872,1,6,CS,4,126
31,1365459905717678084,1,7,CS,3,126
31,973719108515717120,1,8,CS,3,126
31,1369075112432046081,1,9,CS,1,126
31,1362439231080169474,1,10,CS,3,126
31,1369325020258983936,1,1,SC,3,124
31,1365315820080009221,1,2,SC,4,124
31,1362776603047165957,1,3,SC,5,124
31,1336964656792035329,1,4,SC,3,124
31,1336810117057179649,1,5,SC,4,124
31,1365327872643260420,1,6,SC,3,124
31,1337318168277241857,1,7,SC,5,124
31,1363551492486008834,1,8,SC,2,124
31,1283912982200631298,1,9,SC,3,124
31,1318667750408036352,1,10,SC,2,124
31,1364607745270423556,1,1,SCSA,4,125
31,1364664823984779267,1,2,SCSA,3,125
31,1337077938076979205,1,3,SCSA,4,125
31,1317810926133874689,1,4,SCSA,3,125
31,1369383214062665731,1,5,SCSA,2,125
31,1336793663792406530,1,6,SCSA,3,125
31,1369386818169372680,1,7,SCSA,4,125
31,1283518830950510593,1,8,SCSA,2,125
31,1369372321736232963,1,9,SCSA,1,125
31,1303840025000509448,1,10,SCSA,2,125
32,1369320575945019399,1,1,B1,3,149
32,1364237278516830212,1,2,B1,3,149
32,1364974104491798530,1,3,B1,3,149
32,1365618942501285888,1,4,B1,2,149
32,969126955193962496,1,5,B1,3,149
32,1365376371376205838,1,6,B1,3,149
32,978970964762513409,1,7,B1,3,149
32,1369342862656221187,1,8,B1,4,149
32,1363849575279316998,1,9,B1,4,149
32,1362748149853396993,1,10,B1,3,149
32,976304255685423104,1,1,CS,4,148
32,1367133454241046531,1,2,CS,4,148
32,1367444872903462913,1,3,CS,4,148
32,1369169336326316036,1,4,CS,4,148
32,1369357633283620870,1,5,CS,3,148
32,1369368976128679940,1,6,CS,4,148
32,1369148225433788417,1,7,CS,2,148
32,1369533603194040320,1,8,CS,2,148
32,1368911960478257153,1,9,CS,2,148
